time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-11-17T23:39:56.840Z,-17.6051,-69.8877,155.96,4.2,mb,,176,0.389,0.89,us,us2000bqti,2017-11-17T23:56:11.040Z,"21km SE of Tarata, Peru",earthquake,11,6.3,0.199,7,reviewed,us,us
2017-11-17T22:39:24.010Z,-31.2813,-177.8037,10,4.9,mb,,183,2.032,1.19,us,us2000bu2w,2017-12-02T05:20:27.040Z,"105km E of L'Esperance Rock, New Zealand",earthquake,9.9,1.9,0.122,21,reviewed,us,us
2017-11-17T22:34:19.500Z,29.8327,94.9776,8,6.4,mww,,13,3.35,0.67,us,us2000bqsn,2017-11-20T03:49:46.327Z,"63km ENE of Nyingchi, China",earthquake,7.1,1.7,0.043,52,reviewed,us,us
2017-11-17T21:44:36.580Z,-0.1033,123.8794,113.17,4.7,mb,,42,1.447,1.01,us,us2000bqr4,2017-11-20T03:54:57.040Z,"55km SSW of Molibagu, Indonesia",earthquake,7.1,6.6,0.069,63,reviewed,us,us
2017-11-17T21:43:55.880Z,7.4045,-82.6072,10,4.5,mwr,,169,1.19,0.8,us,us2000bu2r,2017-12-02T03:14:05.040Z,"75km SSE of Punta de Burica, Panama",earthquake,5.5,2,0.065,23,reviewed,us,us
2017-11-17T21:17:12.271Z,61.3192,-144.07,42.3,2.9,ml,,,,0.63,ak,ak17271055,2017-11-18T05:19:39.852Z,"29km SE of Chitina, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-11-17T21:16:35.045Z,60.6195,-150.7111,49.1,4.4,ml,,,,1.26,ak,ak17271046,2017-11-26T22:00:34.040Z,"9km NNE of Sterling, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-17T19:57:42.700Z,4.266,126.1013,124.95,4.8,mb,,134,2.833,0.88,us,us2000bqnf,2017-11-18T17:10:36.040Z,"144km SSE of Sarangani, Philippines",earthquake,7.5,13.3,0.16,13,reviewed,us,us
2017-11-17T19:30:30.710Z,23.794,122.4974,12.95,4.5,mb,,102,0.818,0.71,us,us2000bqmx,2017-11-22T14:39:48.113Z,"90km SW of Yonakuni, Japan",earthquake,2.6,4.2,0.091,35,reviewed,us,us
2017-11-17T19:29:23.470Z,51.6001,-178.0929,84.6,3.3,ml,,,,0.59,ak,ak17269882,2017-11-21T22:22:50.686Z,"31km S of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-17T19:15:04.954Z,60.3157,-152.4374,96.7,2.5,ml,,,,0.53,ak,ak17268768,2017-11-21T14:10:07.728Z,"26km SE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-17T18:30:19.696Z,51.6548,-173.4252,37.4,2.6,ml,,,,0.43,ak,ak17358104,2017-11-21T14:10:06.332Z,"80km SE of Atka, Alaska",earthquake,,4,,,reviewed,ak,ak
2017-11-17T18:07:03.510Z,50.0378,-66.0543,15.97,3.3,mb_lg,,100,2.763,1.1,us,us2000brky,2017-11-28T17:29:22.096Z,"29km SE of Sept-Iles, Canada",earthquake,7.4,8,0.124,17,reviewed,us,us
2017-11-17T17:20:26.440Z,67.1787,-143.0637,11.8,3.8,ml,,,,0.84,ak,ak17267578,2017-11-28T17:41:41.040Z,"118km NE of Fort Yukon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-17T16:45:46.450Z,-19.8109,-69.2205,106.05,5,mww,,77,0.143,1.11,us,us2000bqf7,2017-11-17T22:52:38.628Z,"106km ENE of Iquique, Chile",earthquake,6.8,4.8,0.071,19,reviewed,us,us
2017-11-17T16:44:51.790Z,-30.3552,-178.3041,10,4.6,mb,,168,1.153,1.34,us,us2000bqgc,2017-11-17T17:09:21.040Z,"126km SSW of Raoul Island, New Zealand",earthquake,12.1,2,0.129,18,reviewed,us,us
2017-11-17T16:09:31.715Z,56.9826,-157.8048,12.8,4.2,ml,,,,0.55,ak,ak17266442,2017-11-21T22:27:06.732Z,"100km NNE of Chignik Lake, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-17T15:18:37.440Z,-21.647,168.8534,10,4.6,mb,,220,0.783,1.26,us,us2000bqd8,2017-11-17T15:57:13.040Z,"101km E of Tadine, New Caledonia",earthquake,5.3,1.9,0.133,17,reviewed,us,us
2017-11-17T15:12:56.510Z,42.0933,-125.9714,10,3.2,ml,,239,1.439,0.82,us,us2000bqdj,2017-11-17T23:51:02.014Z,"132km WSW of Gold Beach, Oregon",earthquake,6.8,2,0.047,60,reviewed,us,us
2017-11-17T14:30:42.730Z,52.2852,-170.1222,39.37,3.3,ml,,214,0.556,0.66,us,us2000bsae,2017-11-28T12:23:10.040Z,"54km SE of Yunaska Island, Alaska",earthquake,10.9,59.5,0.128,8,reviewed,us,us
2017-11-17T14:02:56.820Z,34.6297,45.5855,39.66,4.4,mb,,168,0.498,1.5,us,us2000bu2j,2017-11-28T12:18:09.040Z,"31km NW of Sarpol-e Zahab, Iran",earthquake,9,10.2,0.134,16,reviewed,us,us
2017-11-17T13:53:06.930Z,35.7815,-121.2686667,6.91,2.85,md,73,136,0.07238,0.06,nc,nc72926120,2017-11-18T02:59:03.395Z,"16km NNW of San Simeon, California",earthquake,0.16,0.36,0.136,81,reviewed,nc,nc
2017-11-17T13:40:41.310Z,-2.4428,-79.8202,78.05,5.4,mww,,31,0.562,0.96,us,us2000bqc4,2017-11-28T09:27:21.199Z,"26km S of Duran, Ecuador",earthquake,5.6,3.5,0.056,31,reviewed,us,us
2017-11-17T13:27:40.190Z,40.3477,47.2898,51.14,4.5,mb,,49,1.96,1.29,us,us2000bqbw,2017-11-28T09:23:27.707Z,"14km ESE of Barda, Azerbaijan",earthquake,7.5,7.7,0.084,41,reviewed,us,us
2017-11-17T13:21:58.180Z,18.1285,-68.3278,79,3.22,md,4,256,0.3891,0.25,pr,pr2017321001,2017-11-28T09:19:31.040Z,"41km SE of Boca de Yuma, Dominican Republic",earthquake,4.48,3.32,0.06,4,reviewed,pr,pr
2017-11-17T13:13:38.300Z,-2.7109,128.9059,37.84,4.2,mb,,90,3.345,1.21,us,us2000bu2i,2017-11-28T09:18:21.040Z,"50km ENE of Taniwel, Indonesia",earthquake,9,11.2,0.136,15,reviewed,us,us
2017-11-17T12:57:53.547Z,57.8177,-156.4255,126.4,2.9,ml,,,,0.71,ak,ak17358083,2017-11-21T14:09:55.979Z,"97km S of King Salmon, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-11-17T12:48:08.685Z,58.1464,-142.496,10,2.8,ml,,,,0.51,ak,ak17263165,2017-11-21T22:22:47.620Z,"213km S of Cape Yakataga, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-11-17T12:10:24.050Z,45.4945,6.3706,5,3.2,ml,,103,0.492,0.81,us,us2000bqiq,2017-11-17T22:47:12.989Z,"10km W of Aigueblanche, France",earthquake,4.3,2,0.066,30,reviewed,us,us
2017-11-17T10:40:56.870Z,35.6963333,-118.3895,4.35,2.91,ml,43,49,0.03069,0.16,ci,ci37813399,2017-11-20T12:41:42.288Z,"6km E of Wofford Heights, CA",earthquake,0.16,0.33,0.144,122,reviewed,ci,ci
2017-11-17T10:38:50.513Z,51.3701,-178.4005,17.2,2.6,ml,,,,0.4,ak,ak17262462,2017-11-21T14:09:49.927Z,"50km ENE of Amatignak Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-11-17T10:28:47.747Z,50.1077,179.8165,33.4,2.8,ml,,,,0.61,ak,ak17262079,2017-11-21T22:22:46.306Z,"149km SSW of Amatignak Island, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2017-11-17T09:52:39.340Z,-21.3517,168.5194,10,4.5,mb,,140,0.473,0.74,us,us2000bq9x,2017-11-17T10:39:23.040Z,"69km ENE of Tadine, New Caledonia",earthquake,5.3,1.1,0.101,29,reviewed,us,us
2017-11-17T08:03:45.400Z,19.0831,-66.4063,20,2.8,md,3,349,0.8144,0.09,pr,pr2017321000,2017-11-18T07:13:13.040Z,"77km N of Brenas, Puerto Rico",earthquake,3.61,11.49,0.34,3,reviewed,pr,pr
2017-11-17T07:39:30.749Z,41.8512,-119.6382,8.1,2.9,ml,8,97.83,0.653,0.2836,nn,nn00612811,2017-11-18T07:05:50.040Z,"69km ESE of Lakeview, Oregon",earthquake,,7.3,0.35,4,reviewed,nn,nn
2017-11-17T07:34:33.252Z,51.8038,178.5184,108.3,2.8,ml,,,,0.42,ak,ak17262052,2017-11-21T14:09:41.239Z,"16km S of Little Sitkin Island, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-11-17T07:01:38.360Z,36.878,-97.4439,1.21,2.5,mb_lg,,98,0.137,0.14,us,us2000bq7a,2017-11-17T15:59:34.055Z,"16km WNW of Blackwell, Oklahoma",earthquake,1.4,4.8,0.114,20,reviewed,us,us
2017-11-17T06:48:15.050Z,36.8688,-97.4489,5,2.9,mb_lg,,95,0.145,0.2,us,us2000bq78,2017-11-17T10:55:36.752Z,"16km WNW of Blackwell, Oklahoma",earthquake,0.7,1.8,0.054,90,reviewed,us,us
2017-11-17T05:25:54.550Z,-30.3276,-177.9063,10,5.2,mb,,46,1.079,1.01,us,us2000bq6z,2017-11-20T09:39:54.496Z,"117km S of Raoul Island, New Zealand",earthquake,8.4,1.9,0.063,82,reviewed,us,us
2017-11-17T05:14:33.300Z,-2.4964,128.9374,10,4.9,mb,,65,3.334,1.1,us,us2000bq6u,2017-11-17T05:31:06.040Z,"65km NE of Taniwel, Indonesia",earthquake,6.9,1.9,0.081,48,reviewed,us,us
2017-11-17T04:09:01.820Z,36.6195,-121.2266667,5.68,2.73,md,67,75,0.05337,0.06,nc,nc72925940,2017-11-18T04:30:03.307Z,"23km NNE of Soledad, California",earthquake,0.13,0.28,0.167,90,reviewed,nc,nc
2017-11-17T04:02:22.520Z,-7.545,107.2823,111.39,4.4,mb,,97,0.789,0.66,us,us2000bq5b,2017-12-06T01:17:51.040Z,"6km S of Cikole, Indonesia",earthquake,3,6.5,0.117,21,reviewed,us,us
2017-11-17T03:39:03.274Z,38.6468,-118.7972,6.9,2.9,ml,36,58.39,0.191,0.2237,nn,nn00612803,2017-11-21T19:54:38.081Z,"20km NW of Hawthorne, Nevada",earthquake,,2.3,0.25,23,reviewed,nn,nn
2017-11-17T03:33:12.200Z,-20.8274,168.8744,10,4.8,mb,,88,1.021,1.35,us,us2000bq4l,2017-12-06T01:11:20.040Z,"130km NE of Tadine, New Caledonia",earthquake,3.2,1.8,0.089,39,reviewed,us,us
2017-11-17T03:27:59.660Z,36.6203333,-121.2265,6.26,3.04,ml,59,102,0.05399,0.06,nc,nc72925895,2017-11-18T01:31:02.985Z,"23km NNE of Soledad, California",earthquake,0.13,0.33,0.182,30,reviewed,nc,nc
2017-11-17T02:05:12.722Z,51.4962,-174.9094,26,3.5,ml,,,,0.57,ak,ak17258731,2017-11-21T22:22:45.824Z,"91km SSW of Atka, Alaska",earthquake,,8.9,,,reviewed,ak,ak
2017-11-17T01:53:43.860Z,-23.0261,-177.8317,280.06,4.5,mb,,109,6.519,0.63,us,us2000bq3i,2017-12-06T00:48:27.040Z,"277km SSE of Ndoi Island, Fiji",earthquake,12.1,7.9,0.071,59,reviewed,us,us
2017-11-17T01:17:08.710Z,36.6226667,-121.23,5.71,2.97,ml,66,77,0.05749,0.06,nc,nc72925845,2017-11-18T04:14:03.275Z,"23km NNE of Soledad, California",earthquake,0.13,0.31,0.203,15,reviewed,nc,nc
2017-11-17T01:15:38.130Z,34.908,-119.4256667,12.36,2.49,ml,52,32,0.03363,0.28,ci,ci37813215,2017-11-23T02:04:30.968Z,"17km S of Maricopa, CA",earthquake,0.36,0.66,0.177,25,reviewed,ci,ci
2017-11-17T01:02:47.850Z,37.2273,141.4163,40.12,5,mb,,110,0.811,0.68,us,us2000bq34,2017-12-06T00:45:23.363Z,"46km SE of Namie, Japan",earthquake,6.5,5.5,0.039,209,reviewed,us,us
2017-11-17T00:33:23.560Z,-7.0591,-80.6436,35,4.6,mb,,143,2.758,0.76,us,us2000bq2z,2017-11-20T23:45:36.040Z,"82km WSW of Pimentel, Peru",earthquake,8.8,2,0.049,124,reviewed,us,us
2017-11-17T00:21:01.930Z,-18.8379,175.9653,10,4.2,mb,,148,2.261,0.88,us,us2000bu24,2017-12-02T01:59:53.040Z,"191km SW of Nadi, Fiji",earthquake,11.9,2,0.199,7,reviewed,us,us
2017-11-16T23:59:48.287Z,63.1856,-150.863,128.7,2.5,ml,,,,0.48,ak,ak17256611,2017-11-21T14:09:26.229Z,"85km WSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-16T23:08:33.520Z,36.6228333,-121.2321667,6.18,2.99,ml,64,77,0.05862,0.06,nc,nc72925790,2017-11-20T23:36:36.040Z,"22km NE of Gonzales, California",earthquake,0.11,0.34,0.18,26,reviewed,nc,nc
2017-11-16T22:08:19.530Z,18.4407,145.7571,102.29,4.4,mb,,102,3.182,0.8,us,us2000bu1n,2017-12-02T01:36:38.040Z,"36km N of Pagan, Northern Mariana Islands",earthquake,11.6,9.4,0.112,23,reviewed,us,us
2017-11-16T22:06:36.290Z,55.6414,-161.3142,155.87,3,ml,,170,0.441,0.26,us,us2000bt53,2017-12-01T06:28:44.040Z,"61km NW of Sand Point, Alaska",earthquake,7.7,7.5,0.105,12,reviewed,us,us
2017-11-16T21:49:02.000Z,32.1495,-115.1431667,21.58,2.77,ml,19,144,0.1632,0.24,ci,ci37813095,2017-11-16T22:16:32.505Z,"9km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,0.7,0.96,0.193,73,reviewed,ci,ci
2017-11-16T21:42:50.390Z,-20.3997,-177.5504,521.31,4.2,mb,,145,4.925,0.44,us,us2000bu1m,2017-11-28T06:39:22.040Z,"123km ENE of Ndoi Island, Fiji",earthquake,14.5,9.6,0.132,16,reviewed,us,us
2017-11-16T21:33:05.650Z,-20.4792,-173.9994,10,4.6,mb,,114,7.99,0.58,us,us2000bu1l,2017-11-28T06:28:50.040Z,"83km SSE of Pangai, Tonga",earthquake,5.3,1.9,0.066,68,reviewed,us,us
2017-11-16T21:30:28.270Z,-48.9342,124.5329,10,4.9,mb,,66,16.9,1.31,us,us2000bu1i,2017-11-28T06:17:23.040Z,"Western Indian-Antarctic Ridge",earthquake,10.6,1.9,0.089,40,reviewed,us,us
2017-11-16T21:25:36.830Z,18.0606,-65.876,4,2.81,md,3,339,0.2783,0.05,pr,pr2017320001,2017-11-22T15:51:16.833Z,"1km NNE of Yabucoa, Puerto Rico",earthquake,1.97,0.43,0.21,3,reviewed,pr,pr
2017-11-16T21:15:43.550Z,-29.5161,-178.9055,278.87,4.4,mb,,149,8.354,1.1,us,us2000bu1j,2017-12-02T04:58:34.040Z,"101km WSW of Raoul Island, New Zealand",earthquake,15.9,9.4,0.219,6,reviewed,us,us
2017-11-16T21:04:40.750Z,-22.4693,69.6389,10,4.8,mb,,60,6.444,0.36,us,us2000bu1h,2017-11-28T06:03:27.040Z,"Mid-Indian Ridge",earthquake,11.6,1.9,0.107,27,reviewed,us,us
2017-11-16T20:37:00.760Z,44.0645,-114.505,14.05,2.61,ml,13,84,0.506,0.31,mb,mb80269944,2017-11-17T13:07:19.902Z,"42km NNW of Sun Valley, Idaho",earthquake,2.02,3.73,0.417,8,reviewed,mb,mb
2017-11-16T20:18:24.480Z,4.8683,-82.5095,10,5.2,mww,,55,3.698,1.36,us,us2000bpxs,2017-11-17T16:18:36.040Z,"South of Panama",earthquake,4.6,1.8,0.073,18,reviewed,us,us
2017-11-16T19:58:03.700Z,8.9202,-39.8409,10,4.9,mb,,78,16.976,1.18,us,us2000bpxd,2017-11-16T21:23:09.040Z,"Central Mid-Atlantic Ridge",earthquake,12.8,1.9,0.064,77,reviewed,us,us
2017-11-16T19:34:51.513Z,51.6996,175.688,17.7,3,ml,,,,0.53,ak,ak17382890,2017-11-22T19:27:58.658Z,"75km SSW of Buldir Island, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2017-11-16T18:50:16.310Z,35.7806664,-119.9690018,0.83,2.53,md,12,133,0.3536,0.28,nc,nc72925695,2017-11-18T01:58:59.643Z,"25km S of Kettleman City, California",earthquake,0.83,6.12,0.11,4,automatic,nc,nc
2017-11-16T17:34:22.310Z,33.9796667,-118.782,14.78,2.47,ml,41,97,0.06482,0.25,ci,ci37812839,2017-11-16T20:25:43.399Z,"4km SE of Malibu, CA",earthquake,0.36,0.68,0.13,94,reviewed,ci,ci
2017-11-16T17:34:02.920Z,33.9603333,-118.7761667,12.54,2.52,ml,71,53,0.08394,0.29,ci,ci37812831,2017-11-17T00:58:49.817Z,"6km SSE of Malibu, CA",earthquake,0.26,0.57,0.143,91,reviewed,ci,ci
2017-11-16T17:16:12.100Z,19.7766667,-155.5625,17.05,2.6,ml,28,116,0.03412,0.14,hv,hv61979066,2017-11-16T23:23:01.970Z,"28km SSE of Waimea, Hawaii",earthquake,0.54,0.52,0.186,14,reviewed,hv,hv
2017-11-16T17:04:34.610Z,-17.8353,-69.7881,145.55,4.4,mb,,99,0.382,0.55,us,us2000bpte,2017-11-16T20:46:37.040Z,"46km NNW of Putre, Chile",earthquake,7.1,5.8,0.24,5,reviewed,us,us
2017-11-16T16:19:51.930Z,37.3721667,-118.5225,12.92,2.56,md,36,73,0.03761,0.15,nc,nc72925615,2017-11-21T06:19:01.461Z,"6km WNW of West Bishop, California",earthquake,0.73,1.48,0.231,30,reviewed,nc,nc
2017-11-16T15:51:44.350Z,-58.548,-62.9072,10,5.3,mww,,89,4.257,0.69,us,us2000bpsa,2017-11-17T17:09:20.040Z,"Drake Passage",earthquake,6.2,1.7,0.075,17,reviewed,us,us
2017-11-16T15:43:29.750Z,-21.4447,168.4263,19.74,4.7,mb,,108,0.37,0.73,us,us2000bps9,2017-11-17T16:44:52.040Z,"57km ENE of Tadine, New Caledonia",earthquake,3.5,4,0.086,41,reviewed,us,us
2017-11-16T14:50:04.160Z,-10.0797,160.9332,10,5.6,mb,,100,1.161,1.34,us,us2000bpre,2017-11-17T00:46:20.040Z,"115km WNW of Kirakira, Solomon Islands",earthquake,9.3,1.9,0.082,52,reviewed,us,us
2017-11-16T13:55:16.750Z,13.8078,144.9784,125.9,4.3,mb,,98,0.242,0.72,us,us2000bq0y,2017-11-17T00:24:01.836Z,"31km NNE of Yigo Village, Guam",earthquake,14.8,5.8,0.094,32,reviewed,us,us
2017-11-16T12:55:04.340Z,15.7263,-94.3583,74.05,4.8,mb,,157,2.782,0.7,us,us2000bpq3,2017-11-18T02:48:12.431Z,"62km WSW of Paredon, Mexico",earthquake,6.1,9,0.038,218,reviewed,us,us
2017-11-16T12:01:56.083Z,53.9723,-164.0593,24.1,2.7,ml,,,,0.27,ak,ak17382853,2017-11-22T19:27:41.902Z,"106km SSW of False Pass, Alaska",earthquake,,5,,,reviewed,ak,ak
2017-11-16T11:10:43.850Z,67.1908,-156.995,15.8,2.9,ml,,,,0.6,ak,ak17247291,2017-11-22T19:27:38.185Z,"32km N of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-16T10:04:15.920Z,-21.5551,168.5643,20.28,4.8,mb,,107,0.502,0.83,us,us2000bplp,2017-11-16T10:31:20.040Z,"70km E of Tadine, New Caledonia",earthquake,5.1,6.5,0.094,35,reviewed,us,us
2017-11-16T09:52:41.613Z,61.2252,-142.5321,21.5,2.9,ml,,,,0.62,ak,ak17246268,2017-11-16T09:59:02.155Z,"106km ESE of Chitina, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-11-16T09:43:35.480Z,32.1859,140.5468,70.95,5.8,mww,,29,1.114,1.36,us,us2000bpkq,2017-11-17T07:21:22.489Z,"121km SE of Hachijo-jima, Japan",earthquake,7.1,3.9,0.069,20,reviewed,us,us
2017-11-16T09:17:12.820Z,42.6063333,-111.4451667,2.05,2.94,ml,19,87,0.1271,0.15,uu,uu60257832,2017-11-16T20:45:20.138Z,"14km ESE of Soda Springs, Idaho",earthquake,0.57,1.58,0.059,10,reviewed,uu,uu
2017-11-16T07:53:38.240Z,35.6694,-97.4121,4.45,2.7,mb_lg,,61,0.037,0.13,us,us2000bpis,2017-11-20T00:35:24.555Z,"6km ENE of Edmond, Oklahoma",earthquake,1.9,3.8,0.081,40,reviewed,us,us
2017-11-16T07:37:21.890Z,-21.5405,168.4586,10,5.3,mww,,90,0.403,1.02,us,us2000bpij,2017-11-16T17:02:28.040Z,"59km E of Tadine, New Caledonia",earthquake,7,1.8,0.073,18,reviewed,us,us
2017-11-16T07:26:18.090Z,-21.6801,168.5721,10,4.8,mb,,91,0.541,0.99,us,us2000bpig,2017-11-16T17:01:18.040Z,"72km ESE of Tadine, New Caledonia",earthquake,4,1.9,0.114,24,reviewed,us,us
2017-11-16T07:03:57.510Z,-21.4743,168.6661,10,5.5,mb,,108,0.592,0.9,us,us2000bphz,2017-11-16T15:06:43.005Z,"81km E of Tadine, New Caledonia",earthquake,7.7,1.9,0.111,28,reviewed,us,us
2017-11-16T07:02:38.450Z,-21.5209,168.4817,10,5.9,mww,,67,0.422,0.8,us,us2000bphs,2017-11-16T16:52:33.040Z,"62km E of Tadine, New Caledonia",earthquake,7.6,1.9,0.066,22,reviewed,us,us
2017-11-16T05:52:12.850Z,25.5065,141.5174,22.61,4.6,mb,,49,1.692,0.63,us,us2000bph2,2017-11-16T13:54:52.304Z,"82km NNE of Iwo Jima, Japan",earthquake,10.1,6,0.091,36,reviewed,us,us
2017-11-16T05:16:17.590Z,18.6248,-66.7456,18,2.93,md,6,245,0.2783,0.05,pr,pr2017320000,2017-11-16T23:44:03.175Z,"16km NNE of Carrizales, Puerto Rico",earthquake,0.66,0.43,0.12,6,reviewed,pr,pr
2017-11-16T03:29:00.700Z,-21.5795,168.4774,11.72,5.3,mb,,124,0.427,0.9,us,us2000bpeg,2017-11-16T16:42:51.040Z,"61km E of Tadine, New Caledonia",earthquake,7.7,5.9,0.103,32,reviewed,us,us
2017-11-16T02:21:40.070Z,36.3633,-98.1503,15.03,3.2,mb_lg,,65,0.195,0.09,us,us2000bpdr,2017-11-19T08:32:44.223Z,"22km SSE of Helena, Oklahoma",earthquake,0.9,7.4,0.053,94,reviewed,us,us
2017-11-16T02:18:46.570Z,59.4994,-152.5541,84,2.9,ml,,,,0.57,ak,ak17239421,2017-11-22T19:27:19.985Z,"51km SW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-16T01:09:23.389Z,51.5445,-174.9207,25.6,4.4,ml,,,,0.7,ak,ak17238451,2017-11-22T19:27:17.646Z,"87km SW of Atka, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-11-16T00:56:07.960Z,4.8073,-76.1397,101.68,4.5,mb,,95,1.812,0.98,us,us2000bpce,2017-11-16T01:16:02.838Z,"9km NNW of Argelia, Colombia",earthquake,8.3,8.3,0.054,99,reviewed,us,us
2017-11-16T00:50:43.210Z,54.3694,-161.4487,25.6,2.5,ml,,,,0.55,ak,ak17382798,2017-11-22T19:27:16.081Z,"122km SE of Cold Bay, Alaska",earthquake,,4,,,reviewed,ak,ak
2017-11-16T00:10:11.532Z,53.7332,-164.2211,17.8,2.5,ml,,,,0.65,ak,ak17238450,2017-11-22T19:27:13.584Z,"111km ESE of Akutan, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-11-15T23:56:02.232Z,54.342,-161.4861,21.4,2.6,ml,,,,0.64,ak,ak17277207,2017-11-20T19:57:52.700Z,"123km SE of Cold Bay, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-11-15T23:32:37.860Z,-21.839,168.878,7.89,5,mb,,93,0.865,0.91,us,us2000bpav,2017-11-16T00:26:16.040Z,"107km ESE of Tadine, New Caledonia",earthquake,6.5,2.2,0.078,52,reviewed,us,us
2017-11-15T22:56:54.300Z,32.0985,-116.6135,12.38,3.06,ml,39,127,0.2181,0.17,ci,ci37812447,2017-11-15T23:41:20.210Z,"23km NNE of El Sauzal, B.C., MX",earthquake,0.24,0.54,0.125,88,reviewed,ci,ci
2017-11-15T22:54:57.740Z,38.7941667,-122.8003333,1.08,2.84,ml,70,30,0.006212,0.07,nc,nc72925170,2017-11-21T17:22:39.332Z,"4km WNW of The Geysers, California",earthquake,0.11,0.17,0.142,21,reviewed,nc,nc
2017-11-15T22:49:58.454Z,63.2293,-149.7154,91.4,2.8,ml,,,,0.53,ak,ak17236431,2017-11-18T02:21:29.153Z,"42km WSW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-15T22:47:38.990Z,-2.3353,101.6595,108.17,4.5,mb,,94,2.391,0.89,us,us2000bp9z,2017-11-15T23:08:13.040Z,"41km SE of Sungaipenuh, Indonesia",earthquake,8.2,7.5,0.106,26,reviewed,us,us
2017-11-15T22:32:32.290Z,-21.8422,168.8995,6.93,5,mb,,93,0.884,0.73,us,us2000bp9h,2017-11-16T00:17:33.040Z,"110km ESE of Tadine, New Caledonia",earthquake,5.2,5,0.078,52,reviewed,us,us
2017-11-15T21:57:23.930Z,-21.3765,168.6904,10,4.5,mb,,226,0.623,0.74,us,us2000bp7y,2017-11-15T22:15:42.040Z,"85km ENE of Tadine, New Caledonia",earthquake,4.9,1.5,0.124,19,reviewed,us,us
2017-11-15T21:42:57.130Z,-21.4796,168.647,10,4.9,mb,,110,0.574,1.15,us,us2000bp7k,2017-11-15T22:01:18.040Z,"79km E of Tadine, New Caledonia",earthquake,6.2,1.5,0.095,35,reviewed,us,us
2017-11-15T21:19:15.410Z,7.3871,134.6532,10,5,mb,,54,9.008,1.28,us,us2000bp6i,2017-11-16T09:02:47.690Z,"12km S of Melekeok Village, Palau",earthquake,5.6,1.9,0.085,44,reviewed,us,us
2017-11-15T21:10:15.800Z,-21.8909,168.8735,9.84,5,mb,,93,0.883,0.79,us,us2000bp61,2017-11-15T21:37:55.040Z,"109km ESE of Tadine, New Caledonia",earthquake,6.1,3.7,0.082,48,reviewed,us,us
2017-11-15T20:58:25.340Z,34.0295,-117.2336667,14.81,2.57,ml,147,15,0.02409,0.18,ci,ci37812367,2017-11-21T03:39:06.528Z,"3km SE of Loma Linda, CA",earthquake,0.1,0.18,0.134,167,reviewed,ci,ci
2017-11-15T20:37:05.910Z,-21.9165,168.9542,7.39,4.9,mww,,94,0.962,0.97,us,us2000bp4u,2017-11-17T00:55:12.040Z,"117km ESE of Tadine, New Caledonia",earthquake,6.6,4,0.08,15,reviewed,us,us
2017-11-15T20:29:06.210Z,19.3856667,-155.2413333,2.76,3.05,ml,41,44,,0.09,hv,hv61977971,2017-11-15T21:26:31.670Z,"5km S of Volcano, Hawaii",earthquake,0.19,0.16,0.222,17,reviewed,hv,hv
2017-11-15T20:23:05.850Z,-21.9509,168.8699,7.97,5.4,mww,,67,0.91,1.59,us,us2000bp4a,2017-11-17T00:46:16.040Z,"111km ESE of Tadine, New Caledonia",earthquake,6.7,3.4,0.059,28,reviewed,us,us
2017-11-15T19:48:03.550Z,40.2929,47.3349,23.37,5.2,mww,,40,1.991,1.11,us,us2000bp3f,2017-11-17T16:26:53.121Z,"19km ESE of Barda, Azerbaijan",earthquake,4.6,4,0.062,25,reviewed,us,us
2017-11-15T18:37:02.040Z,-21.7799,168.9874,18,4.9,mb,,106,0.938,1.06,us,us2000bp1k,2017-11-17T00:28:10.040Z,"117km ESE of Tadine, New Caledonia",earthquake,9.5,5.6,0.068,67,reviewed,us,us
2017-11-15T17:20:03.810Z,51.0319,-169.7202,10,4.6,mb,,98,1.757,1.07,us,us2000bp01,2017-11-20T19:57:50.771Z,"190km SSE of Yunaska Island, Alaska",earthquake,4.8,1.9,0.033,274,reviewed,us,us
